tourist_id,timestamp,latitude,longitude,zone_type,planned_route,battery_level,network_status,status,hour,minute,delta_lat,delta_lon,zone_encoded,cluster,risk,next_risk
T004,2025-09-08 10:02:30,18.52612355937052,73.8470890472691,Safe,Aga Khan Palace,99.38,Good,Normal,10,2,0.014018458277298862,-0.018921278706059752,2,-1,Restricted,Restricted
T004,2025-09-08 10:03:00,18.512107879762,73.86317354032482,Safe,Sinhagad Fort,99.46,Poor,Normal,10,3,-0.014015679608522902,0.0160844930557289,2,-1,Restricted,Restricted
T004,2025-09-08 10:03:30,18.51096709077902,73.85061507368977,High-Risk,Lal Mahal,99.4,Good,Normal,10,3,-0.0011407889829797568,-0.01255846663505622,0,-1,Restricted,Restricted
T004,2025-09-08 10:04:00,18.519266738609065,73.85716769698247,Safe,Shaniwar Wada,98.98,Good,Normal,10,4,0.008299647830046553,0.006552623292705562,2,-1,Restricted,Safe
T004,2025-09-08 10:04:30,18.526931901774077,73.84682209623482,Safe,Lal Mahal,98.46,Good,Normal,10,4,0.007665163165011535,-0.010345600747655226,2,49,Safe,Restricted
T004,2025-09-08 10:05:00,18.518709291758388,73.85895081130995,Restricted,Aga Khan Palace,99.34,Lost,Normal,10,5,-0.008222610015689469,0.012128715075135688,1,-1,Restricted,Safe
T004,2025-09-08 10:05:30,18.52396774668306,73.86243101669051,Safe,Pataleshwar Caves,98.38,Good,Normal,10,5,0.005258454924671696,0.003480205380554935,2,50,Safe,Restricted
T004,2025-09-08 10:06:00,18.52401417222097,73.84687651775431,Safe,Shaniwar Wada,98.81,Good,Normal,10,6,4.642553791001092e-05,-0.015554498936197092,2,-1,Restricted,Restricted
T004,2025-09-08 10:06:30,18.517917321856583,73.84929255853571,Safe,Lal Mahal,97.59,Good,Normal,10,6,-0.006096850364386341,0.00241604078139801,2,-1,Restricted,Restricted
T004,2025-09-08 10:07:00,18.51684302073737,73.85188930030237,Safe,Shaniwar Wada,98.69,Good,Normal,10,7,-0.0010743011192140273,0.002596741766666355,2,-1,Restricted,Safe
T004,2025-09-08 10:07:30,18.52156467722175,73.84894527024032,Safe,Sinhagad Fort,97.35,Poor,Normal,10,7,0.004721656484381498,-0.002944030062053571,2,71,Safe,Restricted
T004,2025-09-08 10:08:00,18.518503712543804,73.85332989230874,Restricted,Pataleshwar Caves,97.82,Good,Normal,10,8,-0.003060964677946032,0.004384622068414501,1,-1,Restricted,Restricted
T004,2025-09-08 10:08:30,18.52112779136036,73.86521770749577,Safe,Sinhagad Fort,97.38,Good,Normal,10,8,0.002624078816555908,0.011887815187037631,2,-1,Restricted,Safe
T004,2025-09-08 10:09:00,18.52354520308929,73.85915382077222,Safe,Sinhagad Fort,97.8,Good,Normal,10,9,0.0024174117289312846,-0.006063886723552514,2,35,Safe,Restricted
T004,2025-09-08 10:09:30,18.51207374069267,73.86281684667291,Restricted,Aga Khan Palace,98.43,Poor,Normal,10,9,-0.01147146239662078,0.0036630259006926735,1,-1,Restricted,Restricted
T004,2025-09-08 10:10:00,18.51997899907226,73.8659015733405,Safe,Shaniwar Wada,96.21,Poor,Normal,10,10,0.007905258379590663,0.0030847266675806395,2,-1,Restricted,Safe
T004,2025-09-08 10:10:30,18.52349086997203,73.85303101143951,Safe,Shaniwar Wada,98.7,Poor,Normal,10,10,0.0035118708997678993,-0.012870561900982125,2,76,Safe,Restricted
T004,2025-09-08 10:11:00,18.512451147527305,73.85918134494926,Safe,Sinhagad Fort,97.35,Good,Normal,10,11,-0.011039722444724731,0.006150333509751249,2,-1,Restricted,Restricted
T004,2025-09-08 10:11:30,18.51387925803628,73.86360648357746,High-Risk,Lal Mahal,96.46,Poor,Normal,10,11,0.0014281105089750668,0.004425138628192826,0,-1,Restricted,Restricted
T004,2025-09-08 10:12:00,18.524472742848182,73.86366713436783,High-Risk,Pataleshwar Caves,97.69,Good,Normal,10,12,0.010593484811902698,6.065079037398391e-05,0,-1,Restricted,Restricted
T004,2025-09-08 10:12:30,18.520060002486197,73.8590999622681,Restricted,Shaniwar Wada,98.6,Good,Normal,10,12,-0.004412740361985357,-0.0045671720997262355,1,-1,Restricted,Restricted
T004,2025-09-08 10:13:00,18.52069657162149,73.85781630926424,Safe,Pataleshwar Caves,96.68,Poor,Normal,10,13,0.0006365691352918645,-0.0012836530038669025,2,-1,Restricted,Restricted
T004,2025-09-08 10:13:30,18.514538392001967,73.86249000455778,Safe,Lal Mahal,96.04,Good,Normal,10,13,-0.006158179619522031,0.004673695293547553,2,-1,Restricted,High-Risk
T004,2025-09-08 10:14:00,18.518457289738787,73.86143447666647,High-Risk,Shaniwar Wada,98.2,Good,Normal,10,14,0.003918897736820526,-0.0010555278913102484,0,109,High-Risk,Restricted
T004,2025-09-08 10:14:30,18.52219245163116,73.85786544408654,Safe,Pataleshwar Caves,97.06,Good,Normal,10,14,0.0037351618923722185,-0.003569032579932241,2,-1,Restricted,Restricted
T004,2025-09-08 10:15:00,18.518096799875583,73.86624580759079,Safe,Aga Khan Palace,94.1,Good,Normal,10,15,-0.004095651755577023,0.008380363504244315,2,-1,Restricted,Restricted
T004,2025-09-08 10:15:30,18.511418172281815,73.86557598503045,Safe,Shaniwar Wada,96.56,Good,Normal,10,15,-0.006678627593768027,-0.0006698225603400942,2,-1,Restricted,Restricted
T004,2025-09-08 10:16:00,18.52517623026689,73.85275792470154,Safe,Shaniwar Wada,94.55,Poor,Normal,10,16,0.013758057985075567,-0.012818060328910974,2,-1,Restricted,Safe
T004,2025-09-08 10:16:30,18.52471283432564,73.86336428028926,Safe,Sinhagad Fort,97.88,Good,Normal,10,16,-0.00046339594124944483,0.010606355587725602,2,51,Safe,Restricted
T004,2025-09-08 10:17:00,18.52048927314862,73.8570461927027,High-Risk,Aga Khan Palace,94.59,Good,Normal,10,17,-0.00422356117702094,-0.006318087586564047,0,-1,Restricted,Restricted
T004,2025-09-08 10:17:30,18.525960404044145,73.8631782761594,Safe,Aga Khan Palace,93.98,Poor,Normal,10,17,0.005471130895525533,0.006132083456705573,2,-1,Restricted,Restricted
T004,2025-09-08 10:18:00,18.52564035165849,73.8518258532087,Safe,Shaniwar Wada,98.14,Good,Normal,10,18,-0.0003200523856534687,-0.011352422950707819,2,-1,Restricted,Restricted
T004,2025-09-08 10:18:30,18.51964299324576,73.85424595785928,High-Risk,Sinhagad Fort,94.86,Good,Normal,10,18,-0.005997358412731302,0.0024201046505822887,0,-1,Restricted,Safe
T004,2025-09-08 10:19:00,18.526184644345825,73.8516660447315,Safe,Shaniwar Wada,95.24,Good,Normal,10,19,0.0065416511000648825,-0.0025799131277750575,2,37,Safe,Safe
T004,2025-09-08 10:19:30,18.51406035782953,73.84890816268414,Safe,Pataleshwar Caves,95.27,Good,Normal,10,19,-0.012124286516296934,-0.002757882047362159,2,52,Safe,Restricted
T004,2025-09-08 10:20:00,18.520681241443185,73.86650623298648,Safe,Sinhagad Fort,93.04,Good,Normal,10,20,0.006620883613656758,0.017598070302341284,2,-1,Restricted,Restricted
T004,2025-09-08 10:20:30,18.51832676531789,73.86426808045742,Safe,Shaniwar Wada,92.46,Good,Normal,10,20,-0.002354476125294269,-0.0022381525290597892,2,-1,Restricted,Restricted
T004,2025-09-08 10:21:00,18.515823985036093,73.84973913947874,High-Risk,Shaniwar Wada,92.52,Good,Normal,10,21,-0.002502780281798067,-0.014528940978678406,0,-1,Restricted,Restricted
T004,2025-09-08 10:21:30,18.528055166394207,73.84955384426462,High-Risk,Sinhagad Fort,91.54,Poor,Normal,10,21,0.012231181358114185,-0.00018529521412347094,0,-1,Restricted,Safe
T004,2025-09-08 10:22:00,18.5134455981958,73.84774120857853,Safe,Pataleshwar Caves,97.72,Lost,Normal,10,22,-0.014609568198405753,-0.0018126356860932447,2,52,Safe,Restricted
T004,2025-09-08 10:22:30,18.51821022529457,73.85765320756099,Restricted,Sinhagad Fort,92.27,Good,Normal,10,22,0.004764627098769125,0.00991199898246009,1,-1,Restricted,Restricted
T004,2025-09-08 10:23:00,18.514159956393883,73.8576880290386,High-Risk,Sinhagad Fort,93.7,Good,Normal,10,23,-0.004050268900687826,3.482147761246779e-05,0,-1,Restricted,Safe
T004,2025-09-08 10:23:30,18.515100041842587,73.85211339126546,Safe,Shaniwar Wada,92.16,Poor,Normal,10,23,0.0009400854487040533,-0.005574637773136715,2,3,Safe,Safe
T004,2025-09-08 10:24:00,18.52090147962653,73.84861036959649,Safe,Pataleshwar Caves,90.72,Good,Normal,10,24,0.005801437783944152,-0.003503021668976203,2,19,Safe,Restricted
T004,2025-09-08 10:24:30,18.51087564897811,73.85976724008114,Safe,Lal Mahal,94.06,Good,Normal,10,24,-0.010025830648419998,0.011156870484654746,2,-1,Restricted,Restricted
T004,2025-09-08 10:25:00,18.51350145002116,73.85821018354407,High-Risk,Aga Khan Palace,95.97,Lost,Normal,10,25,0.002625801043048881,-0.0015570565370666145,0,-1,Restricted,Restricted
T004,2025-09-08 10:25:30,18.51855123256531,73.86573571587982,Safe,Shaniwar Wada,90.53,Good,Normal,10,25,0.005049782544151782,0.007525532335748153,2,-1,Restricted,Restricted
T004,2025-09-08 10:26:00,18.514124392092764,73.85969214313513,Safe,Pataleshwar Caves,89.87,Good,Normal,10,26,-0.0044268404725471555,-0.006043572744687253,2,-1,Restricted,Restricted
T004,2025-09-08 10:26:30,18.512183252356184,73.85379540532314,Safe,Shaniwar Wada,92.13,Good,Normal,10,26,-0.0019411397365800553,-0.005896737811994512,2,-1,Restricted,Safe
T004,2025-09-08 10:27:00,18.514469956331645,73.84746419389192,Safe,Aga Khan Palace,94.66,Good,Normal,10,27,0.0022867039754608243,-0.006331211431216843,2,53,Safe,Restricted
T004,2025-09-08 10:27:30,18.51785543160029,73.8496895221735,Safe,Lal Mahal,96.76,Good,Normal,10,27,0.003385475268643745,0.002225328281582506,2,-1,Restricted,Restricted
T004,2025-09-08 10:28:00,18.519385394955503,73.86248922756957,High-Risk,Pataleshwar Caves,96.25,Poor,Normal,10,28,0.001529963355213937,0.012799705396062677,0,-1,Restricted,Safe
T004,2025-09-08 10:28:30,18.51215368696997,73.85277148772694,Safe,Shaniwar Wada,96.76,Good,Normal,10,28,-0.0072317079855324096,-0.009717739842628248,2,54,Safe,Safe
T004,2025-09-08 10:29:00,18.51502856419493,73.85068362940412,Safe,Pataleshwar Caves,96.2,Good,Normal,10,29,0.0028748772249613808,-0.0020878583228238767,2,3,Safe,Restricted
T004,2025-09-08 10:29:30,18.515631614324946,73.84696424274426,Restricted,Aga Khan Palace,89.87,Good,Normal,10,29,0.0006030501300138269,-0.0037193866598528302,1,-1,Restricted,Restricted
T004,2025-09-08 10:30:00,18.516925106641573,73.85022721679758,High-Risk,Aga Khan Palace,95.1,Good,Normal,10,30,0.0012934923166270096,0.003262974053313883,0,-1,Restricted,Restricted
T004,2025-09-08 10:30:30,18.524481595742923,73.86052906393466,Safe,Aga Khan Palace,88.77,Good,Normal,10,30,0.00755648910135065,0.010301847137085929,2,-1,Restricted,Restricted
T004,2025-09-08 10:31:00,18.518578081550697,73.8647047562506,Safe,Aga Khan Palace,93.91,Poor,Normal,10,31,-0.005903514192226567,0.0041756923159397275,2,-1,Restricted,Restricted
T004,2025-09-08 10:31:30,18.526011690963276,73.84719900532738,High-Risk,Shaniwar Wada,90.73,Lost,Normal,10,31,0.007433609412579756,-0.017505750923220376,0,-1,Restricted,Restricted
T004,2025-09-08 10:32:00,18.526293803687825,73.86248624716556,High-Risk,Aga Khan Palace,91.08,Poor,Normal,10,32,0.00028211272454825576,0.015287241838180421,0,-1,Restricted,Restricted
T004,2025-09-08 10:32:30,18.51539735375475,73.86616354347204,Safe,Lal Mahal,87.18,Good,Normal,10,32,-0.010896449933074592,0.0036772963064777286,2,-1,Restricted,Restricted
T004,2025-09-08 10:33:00,18.512451209177478,73.86139667853121,Safe,Aga Khan Palace,96.22,Lost,Normal,10,33,-0.0029461445772724915,-0.0047668649408336705,2,-1,Restricted,Restricted
T004,2025-09-08 10:33:30,18.5240878895078,73.848017042581,Safe,Aga Khan Palace,91.84,Good,Normal,10,33,0.011636680330322946,-0.013379635950201418,2,-1,Restricted,Restricted
T004,2025-09-08 10:34:00,18.51899942345785,73.86493099832457,Safe,Sinhagad Fort,93.07,Poor,Normal,10,34,-0.005088466049951279,0.01691395574356136,2,-1,Restricted,Safe
T004,2025-09-08 10:34:30,18.527253794559737,73.84960226368604,Safe,Lal Mahal,95.18,Lost,Normal,10,34,0.00825437110188787,-0.015328734638529795,2,22,Safe,Restricted
T004,2025-09-08 10:35:00,18.52422565417188,73.86468249854119,Safe,Aga Khan Palace,90.07,Good,Normal,10,35,-0.003028140387858258,0.015080234855147978,2,-1,Restricted,Restricted
T004,2025-09-08 10:35:30,18.527330226601144,73.85419228757644,High-Risk,Pataleshwar Caves,92.05,Lost,Normal,10,35,0.0031045724292653176,-0.010490210964746893,0,-1,Restricted,Restricted
T004,2025-09-08 10:36:00,18.521956489031435,73.84949885163658,Restricted,Aga Khan Palace,89.74,Good,Normal,10,36,-0.005373737569708936,-0.004693435939856272,1,-1,Restricted,Safe
T004,2025-09-08 10:36:30,18.522265011653896,73.849366402182,Safe,Sinhagad Fort,94.64,Good,Normal,10,36,0.0003085226224612825,-0.00013244945458268376,2,26,Safe,Restricted
T004,2025-09-08 10:37:00,18.52441328702616,73.859552907102,High-Risk,Sinhagad Fort,89.24,Good,Normal,10,37,0.002148275372263697,0.010186504920000061,0,-1,Restricted,Restricted
T004,2025-09-08 10:37:30,18.51102753288685,73.85145750205847,Safe,Aga Khan Palace,94.56,Lost,Normal,10,37,-0.013385754139310535,-0.008095405043533788,2,-1,Restricted,Restricted
T004,2025-09-08 10:38:00,18.51290277790471,73.8608000026975,Safe,Lal Mahal,94.65,Poor,Normal,10,38,0.0018752450178602942,0.009342500639036189,2,-1,Restricted,Restricted
T004,2025-09-08 10:38:30,18.51665056362114,73.84671242846821,Safe,Lal Mahal,89.25,Poor,Normal,10,38,0.0037477857164311956,-0.01408757422929341,2,-1,Restricted,Restricted
T004,2025-09-08 10:39:00,18.51422414092855,73.86155856500511,Safe,Pataleshwar Caves,91.87,Good,Normal,10,39,-0.00242642269259008,0.014846136536903032,2,-1,Restricted,Restricted
T004,2025-09-08 10:39:30,18.529518695486196,73.85821494083277,High-Risk,Lal Mahal,85.93,Poor,Normal,10,39,0.015294554557645057,-0.0033436241723450166,0,-1,Restricted,Restricted
T004,2025-09-08 10:40:00,18.528742494560166,73.85334596950692,Safe,Shaniwar Wada,86.74,Good,Normal,10,40,-0.000776200926029702,-0.0048689713258482925,2,-1,Restricted,Restricted
T004,2025-09-08 10:40:30,18.516060160575403,73.85661034476384,Safe,Aga Khan Palace,93.16,Good,Normal,10,40,-0.012682333984763261,0.0032643752569185835,2,-1,Restricted,Restricted
T004,2025-09-08 10:41:00,18.52480910233448,73.8631027439523,Safe,Aga Khan Palace,90.39,Good,Normal,10,41,0.0087489417590767,0.006492399188459785,2,-1,Restricted,Restricted
T004,2025-09-08 10:41:30,18.515753698331277,73.8586683082712,High-Risk,Pataleshwar Caves,91.61,Good,Normal,10,41,-0.009055404003202483,-0.004434435681091031,0,-1,Restricted,Restricted
T004,2025-09-08 10:42:00,18.52883412221554,73.8659757452204,High-Risk,Pataleshwar Caves,88.55,Good,Normal,10,42,0.01308042388426145,0.00730743694919056,0,-1,Restricted,Restricted
T004,2025-09-08 10:42:30,18.5194786163371,73.85038865300335,High-Risk,Sinhagad Fort,87.7,Good,Normal,10,42,-0.009355505878438919,-0.015587092217046461,0,-1,Restricted,Safe
T004,2025-09-08 10:43:00,18.51549415248363,73.86105222405811,Safe,Sinhagad Fort,94.99,Good,Normal,10,43,-0.003984463853470288,0.010663571054763565,2,65,Safe,Safe
T004,2025-09-08 10:43:30,18.53020507367289,73.85840003257924,Safe,Shaniwar Wada,86.04,Good,Normal,10,43,0.014710921189259096,-0.0026521914788730783,2,11,Safe,Restricted
T004,2025-09-08 10:44:00,18.52349714425438,73.85381710401909,Restricted,Aga Khan Palace,85.19,Good,Normal,10,44,-0.006707929418507064,-0.004582928560154187,1,-1,Restricted,Restricted
T004,2025-09-08 10:44:30,18.52031218213996,73.85818851022516,Safe,Aga Khan Palace,93.49,Good,Normal,10,44,-0.003184962114421097,0.00437140620607579,2,-1,Restricted,Restricted
T004,2025-09-08 10:45:00,18.52969778028171,73.85610431286686,Restricted,Shaniwar Wada,88.69,Good,Normal,10,45,0.009385598141751217,-0.0020841973583003437,1,-1,Restricted,Restricted
T004,2025-09-08 10:45:30,18.51197826483148,73.85314692347096,Restricted,Shaniwar Wada,95.29,Good,Normal,10,45,-0.017719515450231427,-0.00295738939590251,1,-1,Restricted,High-Risk
T004,2025-09-08 10:46:00,18.51189573907265,73.84826832359249,High-Risk,Pataleshwar Caves,91.28,Good,Normal,10,46,-8.252575883105351e-05,-0.004878599878466616,0,57,High-Risk,Safe
T004,2025-09-08 10:46:30,18.51510424771069,73.85390614289705,Safe,Aga Khan Palace,85.23,Good,Normal,10,46,0.0032085086380391203,0.005637819304553204,2,55,Safe,Safe
T004,2025-09-08 10:47:00,18.51187043001368,73.85611207223509,Safe,Pataleshwar Caves,83.08,Poor,Normal,10,47,-0.0032338176970085897,0.0022059293380465306,2,56,Safe,Restricted
T004,2025-09-08 10:47:30,18.528588061504337,73.86236881036587,Restricted,Pataleshwar Caves,85.88,Lost,Normal,10,47,0.01671763149065697,0.0062567381307729875,1,-1,Restricted,Safe
T004,2025-09-08 10:48:00,18.52073935156489,73.86281165900003,Safe,Sinhagad Fort,81.28,Lost,Normal,10,48,-0.007848709939445087,0.000442848634165216,2,104,Safe,Restricted
T004,2025-09-08 10:48:30,18.528628272074176,73.85401003920691,High-Risk,Shaniwar Wada,92.08,Good,Normal,10,48,0.007888920509284247,-0.00880161979311822,0,-1,Restricted,Restricted
T004,2025-09-08 10:49:00,18.51930600652017,73.8567144924051,Safe,Sinhagad Fort,84.64,Lost,Normal,10,49,-0.009322265554004616,0.002704453198191459,2,-1,Restricted,Restricted
T004,2025-09-08 10:49:30,18.513256916650967,73.854895674149,High-Risk,Pataleshwar Caves,87.12,Poor,Normal,10,49,-0.006049089869204494,-0.001818818256097643,0,-1,Restricted,Restricted
T004,2025-09-08 10:50:00,18.512041595691645,73.84756134289032,Safe,Pataleshwar Caves,86.87,Good,Normal,10,50,-0.0012153209593215308,-0.007334331258689986,2,-1,Restricted,Safe
T004,2025-09-08 10:50:30,18.51408271454229,73.85393552819426,Safe,Shaniwar Wada,84.5,Good,Normal,10,50,0.002041118850645063,0.006374185303940294,2,55,Safe,High-Risk
T004,2025-09-08 10:51:00,18.511600085426306,73.84813668661879,High-Risk,Aga Khan Palace,82.0,Good,Normal,10,51,-0.002482629115984736,-0.005798841575469282,0,57,High-Risk,Restricted
T004,2025-09-08 10:51:30,18.529255199120623,73.85809527689382,Safe,Lal Mahal,91.11,Good,Normal,10,51,0.017655113694317492,0.00995859027503343,2,-1,Restricted,Restricted
T004,2025-09-08 10:52:00,18.528101373777204,73.85172007110022,Safe,Sinhagad Fort,88.86,Good,Normal,10,52,-0.0011538253434189016,-0.006375205793602845,2,-1,Restricted,Restricted
T004,2025-09-08 10:52:30,18.528096476629425,73.84787872615347,High-Risk,Shaniwar Wada,94.4,Good,Normal,10,52,-4.897147778848421e-06,-0.003841344946749814,0,-1,Restricted,Restricted
T004,2025-09-08 10:53:00,18.52807250614622,73.85980190293512,High-Risk,Lal Mahal,85.7,Good,Normal,10,53,-2.3970483205459914e-05,0.011923176781650113,0,-1,Restricted,Restricted
T004,2025-09-08 10:53:30,18.52963636961633,73.84672839358446,Safe,Shaniwar Wada,91.98,Lost,Normal,10,53,0.0015638634701105047,-0.013073509350661539,2,-1,Restricted,Restricted
T004,2025-09-08 10:54:00,18.51980900512013,73.84716177834176,Safe,Lal Mahal,92.75,Good,Normal,10,54,-0.00982736449619992,0.00043338475730081427,2,-1,Restricted,Restricted
T004,2025-09-08 10:54:30,18.523594868577657,73.84771754813454,High-Risk,Sinhagad Fort,90.22,Poor,Normal,10,54,0.003785863457526517,0.0005557697927827121,0,-1,Restricted,Restricted
T005,2025-09-08 10:00:00,18.52551571027052,73.8620323013961,Safe,Aga Khan Palace,100.0,Good,Normal,10,0,0.0019208416928613303,0.014314753261558621,2,-1,Restricted,Restricted
T005,2025-09-08 10:00:30,18.51987974733168,73.85736469642168,High-Risk,Lal Mahal,99.93,Good,Normal,10,0,-0.0056359629388396115,-0.004667604974414985,0,-1,Restricted,Restricted
T005,2025-09-08 10:01:00,18.51412145121797,73.85369944714215,Safe,Aga Khan Palace,99.75,Good,Normal,10,1,-0.005758296113707928,-0.0036652492795354874,2,-1,Restricted,Restricted
T005,2025-09-08 10:01:30,18.526893591473105,73.85188561205057,High-Risk,Aga Khan Palace,99.76,Good,Normal,10,1,0.012772140255133735,-0.0018138350915819501,0,-1,Restricted,Restricted
T005,2025-09-08 10:02:00,18.52683399956912,73.85512151657738,Safe,Aga Khan Palace,99.23,Good,Normal,10,2,-5.959190398385772e-05,0.00323590452681799,2,-1,Restricted,Safe
T005,2025-09-08 10:02:30,18.5118848698746,73.8627076602651,Safe,Sinhagad Fort,99.13,Good,Normal,10,2,-0.014949129694521446,0.007586143687717595,2,16,Safe,High-Risk
T005,2025-09-08 10:03:00,18.5236141179517,73.85347861972367,High-Risk,Aga Khan Palace,99.26,Lost,Normal,10,3,0.011729248077099186,-0.00922904054142748,0,58,High-Risk,Restricted
T005,2025-09-08 10:03:30,18.52401354481868,73.86232223881288,Restricted,Aga Khan Palace,99.29,Poor,Normal,10,3,0.00039942686698068997,0.00884361908920539,1,-1,Restricted,Restricted
T005,2025-09-08 10:04:00,18.511138819941284,73.85968136944538,Safe,Sinhagad Fort,98.77,Good,Normal,10,4,-0.012874724877395494,-0.0026408693674966344,2,-1,Restricted,Restricted
T005,2025-09-08 10:04:30,18.51820013439493,73.85677016191165,Safe,Sinhagad Fort,98.9,Good,Normal,10,4,0.007061314453647327,-0.0029112075337280885,2,-1,Restricted,Restricted
T005,2025-09-08 10:05:00,18.51844368080044,73.86225972913246,Restricted,Shaniwar Wada,99.25,Poor,Normal,10,5,0.00024354640551038642,0.00548956722080618,1,-1,Restricted,Safe
T005,2025-09-08 10:05:30,18.522711763772577,73.86453954038133,Safe,Aga Khan Palace,98.0,Good,Normal,10,5,0.004268082972135545,0.0022798112488686684,2,50,Safe,Restricted
T005,2025-09-08 10:06:00,18.5297491499034,73.86016258026366,High-Risk,Shaniwar Wada,97.69,Good,Normal,10,6,0.007037386130821943,-0.00437696011766775,0,-1,Restricted,Safe
T005,2025-09-08 10:06:30,18.51269821672844,73.86228666191678,Safe,Aga Khan Palace,99.12,Good,Normal,10,6,-0.017050933174957095,0.0021240816531218343,2,16,Safe,Restricted
T005,2025-09-08 10:07:00,18.51541917981638,73.86491629537926,Safe,Pataleshwar Caves,98.92,Lost,Normal,10,7,0.002720963087938344,0.002629633462476022,2,-1,Restricted,Restricted
T005,2025-09-08 10:07:30,18.52866319930737,73.84922498805574,High-Risk,Sinhagad Fort,97.18,Good,Normal,10,7,0.01324401949099041,-0.01569130732352164,0,-1,Restricted,Restricted
T005,2025-09-08 10:08:00,18.511279442036297,73.86570128009912,High-Risk,Sinhagad Fort,98.86,Poor,Normal,10,8,-0.017383757271073108,0.01647629204337875,0,-1,Restricted,Restricted
T005,2025-09-08 10:08:30,18.526717967356507,73.84932855568654,Safe,Pataleshwar Caves,98.45,Good,Normal,10,8,0.015438525320210061,-0.016372724412576645,2,-1,Restricted,Restricted
T005,2025-09-08 10:09:00,18.51559334127676,73.84873863365638,Safe,Pataleshwar Caves,97.89,Good,Normal,10,9,-0.011124626079748623,-0.0005899220301586183,2,-1,Restricted,Restricted
T005,2025-09-08 10:09:30,18.527205668203,73.85880724607605,High-Risk,Pataleshwar Caves,96.71,Lost,Normal,10,9,0.011612326926240257,0.010068612419672718,0,-1,Restricted,Restricted
T005,2025-09-08 10:10:00,18.512139414512884,73.85745983523407,High-Risk,Sinhagad Fort,97.93,Lost,Normal,10,10,-0.015066253690115161,-0.0013474108419870845,0,-1,Restricted,Restricted
T005,2025-09-08 10:10:30,18.528767473515583,73.84688748327083,Safe,Aga Khan Palace,96.99,Poor,Normal,10,10,0.016628059002698592,-0.010572351963233473,2,-1,Restricted,Restricted
T005,2025-09-08 10:11:00,18.52100689234996,73.85864623769957,Safe,Aga Khan Palace,98.85,Good,Normal,10,11,-0.0077605811656233925,0.011758754428740303,2,-1,Restricted,Restricted
T005,2025-09-08 10:11:30,18.51967792948084,73.85472684624449,Safe,Pataleshwar Caves,95.79,Good,Normal,10,11,-0.0013289628691204314,-0.0039193914550850195,2,-1,Restricted,Restricted
T005,2025-09-08 10:12:00,18.52648345840082,73.85894121406284,High-Risk,Pataleshwar Caves,97.81,Good,Normal,10,12,0.006805528919979764,0.004214367818349274,0,-1,Restricted,Safe
T005,2025-09-08 10:12:30,18.52051005374583,73.8492811864522,Safe,Lal Mahal,97.24,Good,Normal,10,12,-0.005973404654987746,-0.00966002761063578,2,59,Safe,Restricted
T005,2025-09-08 10:13:00,18.52574930566181,73.85855980617742,Safe,Aga Khan Palace,95.57,Good,Normal,10,13,0.005239251915980958,0.00927861972522237,2,-1,Restricted,Safe
T005,2025-09-08 10:13:30,18.527744030669144,73.84870209893172,Safe,Aga Khan Palace,97.84,Poor,Normal,10,13,0.001994725007332221,-0.009857707245700453,2,82,Safe,Safe
T005,2025-09-08 10:14:00,18.51721500379979,73.85545518465375,Safe,Lal Mahal,96.67,Good,Normal,10,14,-0.010529026869352975,0.006753085722024821,2,89,Safe,Restricted
T005,2025-09-08 10:14:30,18.51262741669971,73.85578809556641,Safe,Aga Khan Palace,95.75,Poor,Normal,10,14,-0.00458758710007956,0.0003329109126610774,2,-1,Restricted,Restricted
T005,2025-09-08 10:15:00,18.525455458052008,73.8502642341704,Safe,Sinhagad Fort,96.58,Good,Normal,10,15,0.012828041352296538,-0.00552386139601424,2,-1,Restricted,Restricted
T005,2025-09-08 10:15:30,18.52771252387113,73.84857635709618,Safe,Pataleshwar Caves,98.27,Good,Normal,10,15,0.002257065819122772,-0.001687877074218136,2,-1,Restricted,Safe
T005,2025-09-08 10:16:00,18.52141815871857,73.8479297684681,Safe,Pataleshwar Caves,98.31,Poor,Normal,10,16,-0.0062943651525593225,-0.0006465886280722088,2,127,Safe,Safe
T005,2025-09-08 10:16:30,18.52728222507244,73.8543212519598,Safe,Lal Mahal,94.68,Good,Normal,10,16,0.005864066353868935,0.006391483491697159,2,60,Safe,Restricted
T005,2025-09-08 10:17:00,18.521590808969965,73.84952960397663,Safe,Sinhagad Fort,94.71,Poor,Normal,10,17,-0.005691416102475699,-0.0047916479831684455,2,-1,Restricted,Restricted
T005,2025-09-08 10:17:30,18.522394571525343,73.8548783829507,Safe,Aga Khan Palace,97.58,Good,Normal,10,17,0.0008037625553782846,0.005348778974067159,2,-1,Restricted,Restricted
T005,2025-09-08 10:18:00,18.519136358420077,73.86656043266794,Safe,Sinhagad Fort,94.29,Good,Normal,10,18,-0.0032582131052656393,0.011682049717236964,2,-1,Restricted,High-Risk
T005,2025-09-08 10:18:30,18.517746631765213,73.86211106670842,High-Risk,Shaniwar Wada,97.93,Lost,Normal,10,18,-0.0013897266548639209,-0.004449365959516172,0,109,High-Risk,Safe
T005,2025-09-08 10:19:00,18.529361581067757,73.86027959470543,Safe,Shaniwar Wada,93.68,Good,Normal,10,19,0.01161494930254392,-0.0018314720029906084,2,34,Safe,Restricted
T005,2025-09-08 10:19:30,18.51330183370275,73.86041938640315,Safe,Pataleshwar Caves,92.75,Good,Normal,10,19,-0.016059747365005705,0.00013979169771971556,2,-1,Restricted,Restricted
